en_zh-TW_CLIENT-05_2020-12-20-313_doc05	1	1
en_zh-TW_CLIENT-05_2020-12-20-348_doc08	1	1
en_zh-TW_CLIENT-05_2020-12-20-168_doc03	1	1
en_zh-TW_CLIENT-05_2020-12-20-134_doc0	1	2
en_zh-TW_CLIENT-05_2020-12-13-261_doc0	1	4
en_zh-TW_CLIENT-05_2020-12-20-214_doc00	1	2
en_zh-TW_CLIENT-05_2020-12-20-128_doc0	1	1
en_zh-TW_CLIENT-05_2020-12-20-42_doc05	1	1
en_zh-TW_CLIENT-05_2020-12-20-114_doc0	1	1
en_zh-TW_CLIENT-05_2020-12-20-59_doc0	1	2
en_zh-TW_CLIENT-05_2020-12-20-370_doc0	1	6
en_zh-TW_CLIENT-05_2020-12-20-238_doc02	1	1
en_zh-TW_CLIENT-05_2020-12-20-201_doc0	1	4
en_zh-TW_CLIENT-05_2020-12-20-101_doc0	1	1
en_zh-TW_CLIENT-05_2020-12-20-19_doc00	1	1
en_zh-TW_CLIENT-05_2020-12-20-363_doc0	1	1
en_zh-TW_CLIENT-05_2020-12-13-134_doc08	1	3
en_zh-TW_CLIENT-05_2020-12-13-134_doc0	1	2
en_zh-TW_CLIENT-05_2020-12-20-214_doc0	1	2
en_zh-TW_CLIENT-05_2020-12-20-175_doc00	1	2
en_zh-TW_CLIENT-05_2020-12-20-40_doc05	1	2
en_zh-TW_CLIENT-05_2020-12-20-370_doc03	1	2
en_zh-TW_CLIENT-05_2020-12-20-365_doc04	1	1
en_zh-TW_CLIENT-05_2020-12-13-232_doc06	1	1
en_zh-TW_CLIENT-05_2020-12-20-128_doc05	1	2
en_zh-TW_CLIENT-05_2020-12-20-86_doc04	1	2
en_zh-TW_CLIENT-05_2020-12-20-128_doc04	1	2
en_zh-TW_CLIENT-05_2020-12-20-25_doc0	1	4
en_zh-TW_CLIENT-05_2020-12-20-298_doc06	1	1
en_zh-TW_CLIENT-05_2020-12-20-201_doc03	1	2
en_zh-TW_CLIENT-05_2020-12-20-128_doc01	1	3
en_zh-TW_CLIENT-05_2020-12-20-238_doc00	1	1
en_zh-TW_CLIENT-05_2020-12-20-250_doc0	1	1
en_zh-TW_CLIENT-05_2020-12-20-221_doc00	1	5
en_zh-TW_CLIENT-05_2020-12-20-277_doc06	1	1
en_zh-TW_CLIENT-05_2020-12-20-221_doc07	1	2
en_zh-TW_CLIENT-05_2020-12-13-10_doc0	1	2
en_zh-TW_CLIENT-05_2020-12-20-107_doc05	1	1
en_zh-TW_CLIENT-05_2020-12-20-233_doc07	1	1
en_zh-TW_CLIENT-05_2020-12-20-348_doc0	1	2
en_zh-TW_CLIENT-05_2020-12-20-44_doc003	1	1
en_zh-TW_CLIENT-05_2020-12-20-134_doc02	1	2
en_zh-TW_CLIENT-05_2020-12-20-323_doc078	1	5
en_zh-TW_CLIENT-05_2020-12-13-317_doc02	1	2
en_zh-TW_CLIENT-05_2020-12-20-235_doc08	1	3
en_zh-TW_CLIENT-05_2020-12-20-288_doc0	1	3
en_zh-TW_CLIENT-05_2020-12-20-230_doc0	1	1
en_zh-TW_CLIENT-05_2020-12-20-162_doc07	1	1
en_zh-TW_CLIENT-05_2020-12-20-205_doc04	1	2
en_zh-TW_CLIENT-05_2020-12-20-74_doc06	1	1
en_zh-TW_CLIENT-05_2020-12-20-235_doc05	1	3
en_zh-TW_CLIENT-05_2020-12-20-238_doc03	1	2
en_zh-TW_CLIENT-05_2020-12-20-256_doc0	1	2
en_zh-TW_CLIENT-05_2020-12-20-44_doc07	1	1
en_zh-TW_CLIENT-05_2020-12-20-281_doc08	1	1
en_zh-TW_CLIENT-05_2020-12-13-317_doc08	1	2
en_zh-TW_CLIENT-05_2020-12-20-355_doc0	1	6
en_zh-TW_CLIENT-05_2020-12-20-296_doc08	1	2
en_zh-TW_CLIENT-05_2020-12-20-323_doc006	1	2
en_zh-TW_CLIENT-05_2020-12-13-232_doc0	1	2
en_zh-TW_CLIENT-05_2020-12-20-221_doc0	1	2
en_zh-TW_CLIENT-05_2020-12-20-241_doc04	1	3
en_zh-TW_CLIENT-05_2020-12-20-214_doc04	1	2
en_zh-TW_CLIENT-05_2020-12-20-329_doc0	1	4
en_zh-TW_CLIENT-05_2020-12-20-162_doc0	1	4
en_zh-TW_CLIENT-05_2020-12-20-250_doc02	1	1
en_zh-TW_CLIENT-05_2020-12-20-109_doc06	1	1
en_zh-TW_CLIENT-05_2020-12-20-204_doc0	1	3
en_zh-TW_CLIENT-05_2020-12-20-329_doc09	1	2
en_zh-TW_CLIENT-05_2020-12-20-298_doc00	1	1
en_zh-TW_CLIENT-05_2020-12-20-59_doc07	1	1
en_zh-TW_CLIENT-05_2020-12-20-19_doc05	1	1
en_zh-TW_CLIENT-05_2020-12-20-49_doc0	1	2
en_zh-TW_CLIENT-05_2020-12-20-256_doc08	1	4
en_zh-TW_CLIENT-05_2020-12-20-296_doc084	1	2
en_zh-TW_CLIENT-05_2020-12-20-355_doc08	1	4
en_zh-TW_CLIENT-05_2020-12-13-232_doc02	1	1
en_zh-TW_CLIENT-05_2020-12-13-127_doc07	1	1
en_zh-TW_CLIENT-05_2020-12-20-323_doc07	1	2
en_zh-TW_CLIENT-05_2020-12-20-238_doc05	1	1
en_zh-TW_CLIENT-05_2020-12-13-317_doc06	1	1
en_zh-TW_CLIENT-05_2020-12-20-107_doc01	1	1
en_zh-TW_CLIENT-05_2020-12-20-323_doc01	1	1
en_zh-TW_CLIENT-05_2020-12-20-175_doc01	1	1
en_zh-TW_CLIENT-05_2020-12-20-313_doc09	1	3
en_zh-TW_CLIENT-05_2020-12-20-329_doc03	1	1
en_zh-TW_CLIENT-05_2020-12-20-296_doc0	1	1
en_zh-TW_CLIENT-05_2020-12-20-24_doc0	1	5
en_zh-TW_CLIENT-05_2020-12-20-212_doc0	1	1
en_zh-TW_CLIENT-05_2020-12-20-298_doc03	1	2
en_zh-TW_CLIENT-05_2020-12-20-296_doc01	1	5
en_zh-TW_CLIENT-05_2020-12-20-74_doc07	1	1
en_zh-TW_CLIENT-05_2020-12-20-19_doc0	1	1
en_zh-TW_CLIENT-05_2020-12-13-127_doc00	1	1
international_times-zh.4408	2	12
hunan_ribao-zh.7743	2	12
xinhua-zh-01.103859	1	9
xinhua-zh-01.103949	3	13
voa-voachinese.14555	12	22
xinhua-zh-01.103868	1	6
chinese.macao.5817	13	23
xinhua-zh-01.103896	1	10
xinhua-zh-01.104145	11	21
xinhua-zh-01.104067	3	13
nhan_dan-zh.8720	5	15
xinhua-zh-01.104000	2	12
nhan_dan-zh.8742	7	17
xinhua-zh-01.104104	1	7
xinhua-zh-01.104238	1	10
xinhua-zh-01.103929	1	6
xinhua-zh-01.104266	14	24
xinhua-zh-01.104239	1	11
voa-voachinese.14597	6	16
ecommerce_zh_taobao.com_213935678	1	6
ecommerce_zh_meituan.com_166272631	17	27
ecommerce_zh_suning.com_26206513	4	14
ecommerce_zh_jd.com_93697031	2	12
ecommerce_zh_jd.com_176487535	5	15
ecommerce_zh_xiaohongshu.com_25328504	11	21
ecommerce_zh_taobao.com_158814717	12	22
ecommerce_zh_meituan.com_118521981	7	17
ecommerce_zh_xiaohongshu.com_76725405	5	15
ecommerce_zh_meituan.com_147548192	5	15
ecommerce_zh_taobao.com_88654361	3	13
ecommerce_zh_jd.com_199854853	2	12
ecommerce_zh_jd.com_93697042	2	12
ecommerce_zh_taobao.com_155338271	11	21
ecommerce_zh_dianping.com_85923960	1	11
ecommerce_zh_dangdang.com_137114671	9	19
ecommerce_zh_gome.com.cn_44767727	3	13
ecommerce_zh_gome.com.cn_75019384	2	12
social_zh_tieba.baidu.com_143145404	10	20
social_zh_bilibili.com_40511809	2	12
social_zh_weibo.com_53515045	3	13
social_zh_zhihu.com_198127191	13	23
social_zh_facebook.com_91491766	10	20
social_zh_twitter.com_49204733	9	19
social_zh_twitter.com_139151229	7	17
social_zh_linkedin.com_122600385	6	16
social_zh_tieba.baidu.com_73936515	4	14
social_zh_lofter.com_131449420	2	12
social_zh_weibo.com_148754204	5	15
social_zh_douban.com_97181248	13	23
social_zh_linkedin.com_39643915	5	15
social_zh_linkedin.com_85307117	1	11
social_zh_zhihu.com_36447439	2	12
social_zh_zhihu.com_73484148	1	7
social_zh_zhihu.com_67972878	17	27
social_zh_lofter.com_138998084	1	11
