SYS SID RAW.SCR Z.SCR N 
HuaweiTSC.0 121 76.6666666666667 0.0750797130472274 18 
HuaweiTSC.0 252 78.6666666666667 0.113345969889744 9 
HuaweiTSC.0 40 56.1666666666667 -0.736956368752916 18 
HuaweiTSC.0 293 57 -0.823960055698701 9 
HuaweiTSC.0 190 78.1111111111111 0.128769152460084 9 
HuaweiTSC.0 87 80.5555555555556 0.224545864242468 9 
HuaweiTSC.0 186 79.5555555555556 0.218734026294949 9 
HuaweiTSC.0 100 63.6666666666667 -0.019707873146325 9 
HuaweiTSC.0 327 60.4444444444444 -0.0495373832939073 18 
HuaweiTSC.0 22 72.2222222222222 0.422661191630541 9 
HuaweiTSC.0 147 61.3333333333333 -0.114531489933303 9 
HuaweiTSC.0 309 47.5555555555556 -0.529900899690799 9 
HuaweiTSC.0 316 61 -0.0984533028868991 9 
HuaweiTSC.0 117 66.1111111111111 0.0131259572709326 9 
HuaweiTSC.0 302 48.6666666666667 -0.539229812813213 9 
HuaweiTSC.0 98 54 -0.290694812660799 9 
HuaweiTSC.0 268 87.3333333333333 0.195746518745191 6 
HuaweiTSC.0 33 85.6666666666667 0.170239940518692 6 
HuaweiTSC.0 395 82.3333333333333 0.19792100838194 6 
HuaweiTSC.0 181 78.1666666666667 -0.348755321077008 6 
HuaweiTSC.0 399 91.5 0.469413463914214 6 
HuaweiTSC.0 243 94.5 0.725158258873783 6 
HuaweiTSC.0 416 82.5 -0.170590209782628 6 
HuaweiTSC.0 408 48.5714285714286 -1.0318429871011 7 
HuaweiTSC.0 221 62.7857142857143 -0.432692884369456 14 
HuaweiTSC.0 196 71.2857142857143 -0.0454006359162663 7 
HuaweiTSC.0 131 67.7142857142857 -0.140782811804041 14 
HuaweiTSC.0 222 99.7142857142857 1.42266120232304 7 
HuaweiTSC.0 274 66.7142857142857 -0.148407230452166 7 
HuaweiTSC.0 60 68.7857142857143 -0.114752070272194 14 
HuaweiTSC.0 331 70 0.0160723372470756 7 
HuaweiTSC.0 285 79.4285714285714 0.510314790939965 7 
HuaweiTSC.0 298 67.7142857142857 -0.118870979855951 7 
HuaweiTSC.0 63 59.7142857142857 -0.460707933150111 7 
HuaweiTSC.0 363 65 -0.185642342817463 7 
HuaweiTSC.0 116 60 -0.388838631264242 7 
HuaweiTSC.0 127 67.7142857142857 -0.132376190421377 7 
HuaweiTSC.0 157 0 -0.454511852363302 1 
HuaweiTSC.0 205 0 -0.454511852363302 1 
HuaweiTSC.0 235 0 -0.454511852363302 1 
HuaweiTSC.0 150 0 -0.454511852363302 1 
HuaweiTSC.0 206 0 -0.454511852363302 1 
HuaweiTSC.0 169 0 -0.454511852363302 1 
HuaweiTSC.0 392 0 -0.454511852363302 1 
HuaweiTSC.0 358 0 -0.454511852363302 1 
HuaweiTSC.0 357 0 -0.454511852363302 1 
HuaweiTSC.0 349 0 -0.454511852363302 1 
HuaweiTSC.0 144 0 -0.454511852363302 2 
HuaweiTSC.0 21 0 -0.454511852363302 2 
HuaweiTSC.0 176 0 -0.454511852363302 1 
HuaweiTSC.0 177 0 -0.454511852363302 1 
HuaweiTSC.0 197 0 -0.454511852363302 1 
HuaweiTSC.0 122 0 -0.454511852363302 1 
